Wall time,Step,Value
1692945067.9809973,0,2.303251028060913
1692945130.206178,1,2.303032875061035
1692945188.2939947,2,2.303098440170288
1692945248.195861,3,2.3030872344970703
1692945309.5036044,4,2.3029704093933105
1692945372.2955651,5,2.3030824661254883
1692945429.405587,6,2.3030779361724854
1692945490.791363,7,2.3030176162719727
1692945553.7150407,8,2.303102970123291
1692945617.196613,9,2.30292010307312
1692945676.6598747,10,2.3030076026916504
1692945737.908301,11,2.303013324737549
1692945801.2456846,12,2.3029396533966064
1692945862.0288577,13,2.303030252456665
1692945920.1388092,14,2.3030307292938232
1692945982.621873,15,2.3030622005462646
1692946045.6007843,16,2.3030693531036377
1692946107.6381116,17,2.302929639816284
1692946165.018376,18,2.302988290786743
1692946227.2795918,19,2.3030478954315186
1692946289.484921,20,2.3030214309692383
1692946349.4594483,21,2.302779197692871
1692946405.9232256,22,2.3029606342315674
1692946465.5874522,23,2.3029465675354004
1692946526.4588096,24,2.3022353649139404
1692946586.7732627,25,2.2852399349212646
1692946645.5599825,26,2.2410266399383545
1692946706.3229597,27,2.1632440090179443
1692946769.261618,28,2.104266405105591
1692946830.3699188,29,2.073077440261841
1692946887.3120625,30,2.0284619331359863
1692946948.1140666,31,1.9756771326065063
1692947009.2497265,32,1.8196282386779785
1692947068.8681452,33,1.735517978668213
1692947125.0245283,34,1.6597821712493896
1692947186.1003516,35,1.5812302827835083
1692947249.4851646,36,1.519278645515442
1692947310.8389316,37,1.4459563493728638
1692947367.1985266,38,1.369601845741272
1692947429.1233728,39,1.3212584257125854
1692947493.5572164,40,1.2777460813522339
1692947555.3511174,41,1.2274267673492432
1692947613.369767,42,1.1816636323928833
1692947675.4232843,43,1.1493172645568848
1692947739.8626142,44,1.111791968345642
1692947800.5268407,45,1.08799147605896
1692947859.2699506,46,1.0567725896835327
1692947920.9576466,47,1.0329803228378296
1692947982.6713836,48,1.0060137510299683
1692948041.8789427,49,0.9908360242843628
1692948099.1561718,50,0.9715125560760498
1692948160.5744262,51,0.9480218291282654
1692948223.4284554,52,0.9280996918678284
1692948284.7614226,53,0.9075380563735962
1692948343.3414836,54,0.8919203877449036
1692948403.287743,55,0.8730710744857788
1692948462.6868393,56,0.8581041693687439
1692948522.3114977,57,0.8419175148010254
1692948580.665954,58,0.8244755864143372
1692948640.0700078,59,0.8081048727035522
1692948700.9373848,60,0.8042722940444946
1692948757.5413742,61,0.794110894203186
1692948814.774361,62,0.7745212316513062
1692948871.8444378,63,0.7591505646705627
1692948930.5024712,64,0.7535179853439331
1692948987.2292974,65,0.7425247430801392
1692949042.7112741,66,0.7331838607788086
1692949098.5904539,67,0.7212587594985962
1692949158.2609844,68,0.7156782746315002
1692949216.1836843,69,0.701335608959198
1692949269.2216003,70,0.6961592435836792
1692949324.5119133,71,0.6863338947296143
1692949381.7575393,72,0.671629786491394
1692949440.603699,73,0.6708737015724182
1692949497.0337596,74,0.6601856350898743
1692949552.3613834,75,0.6588729023933411
1692949610.4267125,76,0.6492679715156555
1692949669.0029528,77,0.640957772731781
1692949725.960522,78,0.6366888880729675
1692949781.2693963,79,0.6252345442771912
1692949840.5006993,80,0.6227715015411377
1692949901.5880551,81,0.611603319644928
1692949962.1546583,82,0.6085246801376343
1692950017.6178029,83,0.6020636558532715
1692950074.9887824,84,0.5901666879653931
1692950132.2257795,85,0.5911926627159119
1692950190.729761,86,0.5842534899711609
1692950246.8903942,87,0.5804357528686523
1692950303.768801,88,0.5710153579711914
1692950364.7603703,89,0.5686032772064209
1692950422.4280467,90,0.5619207620620728
1692950477.1128535,91,0.5539900660514832
1692950534.1202822,92,0.5522801280021667
1692950592.5202174,93,0.5445936322212219
1692950652.4486804,94,0.5346400737762451
1692950706.5253565,95,0.5270642042160034
1692950762.2952118,96,0.5285752415657043
1692950821.4765909,97,0.5277828574180603
1692950879.2359972,98,0.5241725444793701
1692950935.8204572,99,0.5191442370414734
