Wall time,Step,Value
1692966544.2170148,0,1.9601531028747559
1692966606.3044727,1,1.675552248954773
1692966671.498091,2,1.5205646753311157
1692966736.0082915,3,1.4150025844573975
1692966795.8407962,4,1.3406431674957275
1692966859.0737314,5,1.2713383436203003
1692966923.3493924,6,1.2158057689666748
1692966985.88902,7,1.1674906015396118
1692967044.0607722,8,1.116605281829834
1692967106.807344,9,1.0721114873886108
1692967170.1271038,10,1.0511751174926758
1692967233.2189748,11,1.0193263292312622
1692967292.9883914,12,0.98832106590271
1692967357.9959595,13,0.9701208472251892
1692967422.1209037,14,0.9464651346206665
1692967485.1315339,15,0.923499584197998
1692967546.0384452,16,0.9030959010124207
1692967610.8878477,17,0.8916544318199158
1692967676.4970005,18,0.8730373382568359
1692967737.770504,19,0.8628406524658203
1692967798.4039626,20,0.83760666847229
1692967863.3968112,21,0.8281723856925964
1692967928.7152355,22,0.814020574092865
1692967987.9626384,23,0.8007166385650635
1692968048.9345033,24,0.7861655950546265
1692968111.9584024,25,0.7726892828941345
1692968176.453671,26,0.7696467041969299
1692968235.5442436,27,0.7588343620300293
1692968298.1982589,28,0.7399274110794067
1692968362.8319685,29,0.7318230867385864
1692968427.3641028,30,0.7292768359184265
1692968488.716233,31,0.7076451182365417
1692968552.5138373,32,0.700161874294281
1692968617.3938916,33,0.6921952366828918
1692968680.4140842,34,0.6863881945610046
1692968740.7368102,35,0.6804545521736145
1692968804.8111155,36,0.6747965812683105
1692968869.6420996,37,0.662132203578949
1692968930.6517127,38,0.6576864123344421
1692968992.9686375,39,0.6492124795913696
1692969056.882033,40,0.575654149055481
1692969122.0214777,41,0.5556496381759644
1692969183.804846,42,0.54412841796875
1692969245.08624,43,0.539273202419281
1692969309.3444374,44,0.5274726152420044
1692969372.7754087,45,0.5250602960586548
1692969432.5035152,46,0.5189773440361023
1692969495.904352,47,0.514860212802887
1692969559.205618,48,0.5075674653053284
1692969622.2651105,49,0.5043384432792664
1692969684.3351073,50,0.49753713607788086
1692969748.4798868,51,0.4924563467502594
1692969817.7608585,52,0.4925483763217926
1692969887.0920076,53,0.4818449020385742
1692969959.6966178,54,0.4857518970966339
1692970028.9622843,55,0.47489047050476074
1692970094.6958718,56,0.48022353649139404
1692970154.5552022,57,0.4742763340473175
1692970217.3763614,58,0.47003501653671265
1692970279.102657,59,0.46674442291259766
1692970340.5866678,60,0.4639603793621063
1692970399.6877198,61,0.45318979024887085
1692970460.3916037,62,0.4513927102088928
1692970527.9068575,63,0.45178136229515076
1692970589.0838907,64,0.4462536573410034
1692970648.416735,65,0.4465692937374115
1692970718.0955043,66,0.4433947503566742
1692970782.8584325,67,0.434801310300827
1692970845.9966857,68,0.4342502951622009
1692970911.0958517,69,0.4284668266773224
1692970980.0778027,70,0.4304407238960266
1692971045.9995687,71,0.4280392527580261
1692971103.5748498,72,0.42231056094169617
1692971162.007858,73,0.41977187991142273
1692971222.9752629,74,0.41785404086112976
1692971285.157683,75,0.41026949882507324
1692971345.9625902,76,0.4087448716163635
1692971408.9627228,77,0.40157055854797363
1692971472.5738978,78,0.40316757559776306
1692971538.2295249,79,0.39888855814933777
1692971608.7346392,80,0.40056130290031433
1692971677.1399996,81,0.3938555121421814
1692971743.9048202,82,0.39861971139907837
1692971811.2013767,83,0.39021551609039307
1692971872.9719207,84,0.3876268267631531
1692971933.6921504,85,0.38817763328552246
1692971994.9918382,86,0.3838850259780884
1692972058.5353248,87,0.38206687569618225
1692972122.5339966,88,0.3761351406574249
1692972185.7714574,89,0.3712851405143738
1692972246.8153915,90,0.3689609467983246
1692972307.018208,91,0.3711400330066681
1692972368.5382624,92,0.36521556973457336
1692972430.3656766,93,0.3652332127094269
1692972492.1702251,94,0.3633490800857544
1692972551.9101183,95,0.3623367249965668
1692972612.4643352,96,0.3554033935070038
1692972674.8693776,97,0.35637563467025757
1692972741.685297,98,0.35526207089424133
1692972802.6183112,99,0.35283198952674866
