Wall time,Step,Value
1693044970.0698946,0,2.3033018112182617
1693045037.293657,1,2.3031363487243652
1693045095.3974047,2,2.303044080734253
1693045150.0208366,3,2.3030755519866943
1693045208.1225317,4,2.302966594696045
1693045267.2918465,5,2.303046464920044
1693045325.2780938,6,2.303067922592163
1693045377.4708295,7,2.303044557571411
1693045431.4922006,8,2.302997350692749
1693045489.3900118,9,2.3030471801757812
1693045545.9523578,10,2.303109884262085
1693045599.195896,11,2.302945613861084
1693045652.8431427,12,2.3029274940490723
1693045710.23952,13,2.303091049194336
1693045765.0903354,14,2.302938938140869
1693045820.2717075,15,2.3028531074523926
1693045876.1290307,16,2.3025975227355957
1693045940.210378,17,2.290224075317383
1693045997.3864255,18,2.264564275741577
1693046053.4304144,19,2.1873879432678223
1693046106.9235451,20,2.124349594116211
1693046162.1354287,21,2.08256196975708
1693046219.8091063,22,2.0450828075408936
1693046279.2833393,23,2.0180461406707764
1693046331.8251445,24,1.9107118844985962
1693046388.6738784,25,1.7823278903961182
1693046447.469294,26,1.713314414024353
1693046507.9228284,27,1.627043604850769
1693046564.7181394,28,1.5594898462295532
1693046621.4887025,29,1.497727632522583
1693046678.0704541,30,1.4278068542480469
1693046738.0650775,31,1.363013744354248
1693046795.462768,32,1.3113410472869873
1693046852.5946252,33,1.2495107650756836
1693046908.8398516,34,1.200187087059021
1693046966.2151546,35,1.1666399240493774
1693047023.285419,36,1.1431286334991455
1693047075.8703141,37,1.106431007385254
1693047132.5538826,38,1.0843472480773926
1693047188.2122161,39,1.0522587299346924
1693047246.4374251,40,1.0278041362762451
1693047298.8036594,41,1.0091408491134644
1693047354.5192094,42,0.9834718704223633
1693047410.8360837,43,0.9728988409042358
1693047468.6447856,44,0.956469714641571
1693047520.2577672,45,0.9335113167762756
1693047572.5827856,46,0.9089415669441223
1693047630.7538729,47,0.8917660713195801
1693047690.3222036,48,0.8856127858161926
1693047745.7835872,49,0.8643600940704346
1693047796.8448,50,0.8496310710906982
1693047853.2478662,51,0.8373383283615112
