Wall time,Step,Value
1692941918.7521892,0,2.3032214641571045
1692941931.0566075,1,2.303138017654419
1692941943.3732579,2,2.303163528442383
1692941955.7004035,3,2.303074598312378
1692941968.0107784,4,2.3030004501342773
1692941980.2946477,5,2.303175210952759
1692941992.5526638,6,2.303096294403076
1692942004.8343506,7,2.3030495643615723
1692942017.1022582,8,2.3030145168304443
1692942029.4639814,9,2.3030214309692383
1692942041.7653663,10,2.3029370307922363
1692942054.0632472,11,2.301593542098999
1692942066.3674316,12,2.0629751682281494
1692942078.6225638,13,1.7465298175811768
1692942090.886608,14,1.5179452896118164
1692942103.1495008,15,1.3357701301574707
1692942115.4299655,16,1.1330643892288208
1692942127.692389,17,0.9514032006263733
1692942139.9459784,18,0.7933242917060852
1692942152.1845877,19,0.6667351722717285
1692942164.4575014,20,0.5615902543067932
1692942176.7648668,21,0.4650837481021881
1692942189.0788014,22,0.38313084840774536
1692942201.3735218,23,0.3084574341773987
1692942213.7110014,24,0.2578592598438263
1692942226.0206416,25,0.21361565589904785
1692942238.2775097,26,0.17293119430541992
1692942250.5227215,27,0.13977010548114777
1692942262.9256246,28,0.10956405103206635
1692942275.404882,29,0.10181967914104462
1692942287.8303394,30,0.08389909565448761
1692942300.371317,31,0.07135248184204102
1692942313.4234295,32,0.06447859853506088
1692942326.6868079,33,0.060479387640953064
1692942340.5712166,34,0.049719735980033875
1692942353.9992168,35,0.04944267123937607
1692942367.5675159,36,0.04211992025375366
1692942382.2303464,37,0.03550470247864723
1692942396.0556402,38,0.02613248862326145
1692942410.468239,39,0.02394399419426918
1692942424.68536,40,0.027525125071406364
1692942438.7387073,41,0.03313054144382477
1692942452.1203468,42,0.0257242601364851
1692942465.6375,43,0.02119327150285244
1692942479.2279706,44,0.01784966140985489
1692942492.4118445,45,0.01821410283446312
1692942505.8047302,46,0.019304154440760612
1692942519.3125834,47,0.020150288939476013
1692942534.5660434,48,0.017588863149285316
1692942548.0911748,49,0.018822327256202698
