Wall time,Step,Value
1692942881.0568736,0,80.98528289794922
1692942895.638735,1,1.4919724464416504
1692942910.346244,2,1.3196848630905151
1692942924.3363698,3,1.2006961107254028
1692942938.52821,4,1.1028441190719604
1692942952.6477149,5,1.0178849697113037
1692942966.716448,6,0.9440417289733887
1692942980.6572492,7,0.8709038496017456
1692942994.790613,8,0.8013972043991089
1692943008.6573336,9,0.7259164452552795
1692943022.8271186,10,0.6538968682289124
1692943037.0327404,11,0.5781005620956421
1692943051.0281312,12,0.5024137496948242
1692943065.234574,13,0.4251253008842468
1692943079.3477504,14,0.35093405842781067
1692943093.6301858,15,0.2829910218715668
1692943108.037302,16,0.21382452547550201
1692943122.47161,17,0.16375935077667236
1692943136.978602,18,0.11744947731494904
1692943151.8035624,19,0.08499617874622345
1692943166.0842726,20,0.05352200195193291
1692943180.8289847,21,0.0359378382563591
1692943195.6973546,22,0.03818981349468231
1692943211.392026,23,0.012957778759300709
1692943227.4249058,24,0.04458605870604515
1692943243.4082432,25,0.006774956826120615
1692943259.8119175,26,0.0029388454277068377
1692943276.4073064,27,0.0015307551948353648
1692943292.977038,28,0.0010374226840212941
1692943309.472791,29,0.000695503200404346
1692943325.8743198,30,0.0005682670744135976
1692943340.51993,31,0.00048613373655825853
1692943354.6053982,32,0.0004248322220519185
1692943368.8473797,33,0.0003695754858199507
1692943383.0260448,34,0.0003191776922903955
1692943397.412399,35,0.00028075664886273444
1692943411.6924624,36,0.0002511655038688332
1692943426.0347497,37,0.00022759355488233268
1692943440.1345594,38,0.00020769602269865572
1692943454.1285555,39,0.00019051220442634076
1692943468.1446595,40,0.0001754986442392692
1692943482.2311964,41,0.00016233220230787992
1692943496.243155,42,0.0001499506033724174
1692943510.044127,43,0.00013850315008312464
1692943524.1344028,44,0.00012837344547733665
1692943538.2789094,45,0.00011867724970215932
1692943552.194491,46,0.00011027854634448886
1692943566.055466,47,0.00010226623271591961
1692943580.2561624,48,9.557663724990562e-05
1692943594.4193916,49,8.905737195163965e-05
