Wall time,Step,Value
1692935062.7977495,0,1.88084077835083
1692935088.91355,1,1.4599933624267578
1692935114.3803086,2,1.1674630641937256
1692935140.8101976,3,0.9742223620414734
1692935166.7420027,4,0.8346396088600159
1692935192.3046215,5,0.7349866628646851
1692935218.589437,6,0.6339971423149109
1692935244.377836,7,0.5508731603622437
1692935270.6154869,8,0.48349428176879883
1692935297.1249306,9,0.41799256205558777
1692935324.119569,10,0.35430118441581726
1692935351.034226,11,0.3120150566101074
1692935378.4087353,12,0.27833789587020874
1692935405.1809654,13,0.23909801244735718
1692935431.30981,14,0.2150830775499344
1692935457.1530352,15,0.20173804461956024
1692935483.6954343,16,0.185479536652565
1692935510.1618705,17,0.15834850072860718
1692935537.0286534,18,0.14924709498882294
1692935563.081961,19,0.14614127576351166
1692935588.80367,20,0.1370604783296585
1692935614.8230996,21,0.136994406580925
1692935640.921153,22,0.13033680617809296
1692935666.2062516,23,0.11686065793037415
1692935690.826845,24,0.11179696768522263
1692935716.1764874,25,0.11878247559070587
1692935742.1342516,26,0.1072613075375557
1692935769.2731464,27,0.10149003565311432
1692935798.5626123,28,0.09281285107135773
1692935828.271072,29,0.11459098011255264
1692935857.9098463,30,0.10202603787183762
1692935887.728414,31,0.10529188811779022
1692935916.437585,32,0.12114757299423218
1692935945.9667106,33,0.08691921085119247
1692935974.6330144,34,0.06933411210775375
1692936002.9572017,35,0.08990642428398132
1692936030.7668195,36,0.07777948677539825
1692936060.8314219,37,0.0793798491358757
1692936088.2073374,38,0.12391199171543121
1692936117.3971617,39,0.07577253133058548
1692936147.678751,40,0.06961901485919952
1692936177.9110475,41,0.09844403713941574
1692936207.503005,42,0.18690936267375946
1692936236.507238,43,0.06032232195138931
1692936267.284449,44,0.04781794920563698
1692936295.6121445,45,0.32842597365379333
1692936323.6161764,46,0.05657128617167473
1692936350.6871061,47,0.04840313270688057
1692936379.443387,48,0.07400216162204742
1692936406.6731265,49,0.05675583705306053
