Wall time,Step,Value
1692953358.5196784,0,2.3031539916992188
1692953372.7158232,1,2.302996873855591
1692953386.865894,2,2.3030285835266113
1692953401.1476486,3,2.303011894226074
1692953415.3110237,4,2.30306077003479
1692953429.7875123,5,2.3030922412872314
1692953444.489557,6,2.3029887676239014
1692953459.386255,7,2.3030459880828857
1692953474.2049484,8,2.303009033203125
1692953489.2455018,9,2.303095817565918
1692953503.6054876,10,2.303044080734253
1692953518.4804027,11,2.3030991554260254
1692953533.0017009,12,2.3030178546905518
1692953547.1744208,13,2.3029727935791016
1692953561.4341397,14,2.302959442138672
1692953575.6709197,15,2.3030519485473633
1692953590.2346513,16,2.302959442138672
1692953604.7329483,17,2.302971124649048
1692953619.157165,18,2.302886724472046
1692953633.2426543,19,2.303070068359375
1692953647.3943036,20,2.302980422973633
1692953661.6360316,21,2.3029582500457764
1692953675.9819164,22,2.3030035495758057
1692953690.4338045,23,2.3029098510742188
1692953705.1997545,24,2.3027596473693848
1692953719.7626097,25,2.292044162750244
1692953734.0682743,26,1.9591145515441895
1692953748.6270368,27,1.8340076208114624
1692953763.7860675,28,1.6419334411621094
1692953778.2331197,29,1.4731171131134033
1692953792.2124138,30,1.3117798566818237
1692953806.1737459,31,1.1467355489730835
1692953820.375445,32,1.0137263536453247
1692953834.2525322,33,0.872814953327179
1692953848.252039,34,0.7426320910453796
1692953862.0401511,35,0.6217570900917053
1692953876.4896693,36,0.5274264812469482
1692953890.9692698,37,0.4372653067111969
1692953905.7352333,38,0.37279757857322693
1692953920.4175572,39,0.30747726559638977
1692953934.8928847,40,0.2547748386859894
1692953949.1037066,41,0.2070813775062561
1692953963.1164644,42,0.17714747786521912
1692953976.972383,43,0.16065332293510437
1692953990.8321571,44,0.12762467563152313
1692954004.8356771,45,0.10907910764217377
1692954018.715023,46,0.09694745391607285
1692954034.049419,47,0.07596879452466965
1692954048.723197,48,0.0772053673863411
1692954063.582326,49,0.06599540263414383
1692954078.6818483,50,0.05944183096289635
1692954093.7301326,51,0.05199047178030014
1692954108.5583227,52,0.05185326933860779
1692954123.149804,53,0.042882926762104034
1692954137.574209,54,0.04418544843792915
1692954152.3308656,55,0.03558903560042381
1692954167.1065505,56,0.03495485708117485
1692954181.1820533,57,0.031077666208148003
1692954195.0704215,58,0.03156247362494469
1692954208.9336932,59,0.031195444986224174
1692954222.8696892,60,0.028774548321962357
1692954236.700697,61,0.027258997783064842
1692954250.4120421,62,0.03093731589615345
1692954264.2690794,63,0.028205398470163345
1692954278.1703665,64,0.02605876326560974
1692954291.826811,65,0.02760104276239872
1692954306.129451,66,0.027153106406331062
1692954320.8918433,67,0.028765594586730003
1692954335.0529833,68,0.021919436752796173
1692954349.1843917,69,0.020824840292334557
1692954363.4483092,70,0.01939145289361477
1692954377.635621,71,0.02214706875383854
1692954392.1335938,72,0.02045607939362526
1692954406.7996151,73,0.022043652832508087
1692954421.5496585,74,0.016433872282505035
1692954435.755328,75,0.016267791390419006
1692954449.6982074,76,0.016970235854387283
1692954463.880271,77,0.01379899401217699
1692954478.0758274,78,0.021999608725309372
1692954492.1900527,79,0.021715564653277397
1692954506.3247178,80,0.016209881752729416
1692954520.3574126,81,0.018367251381278038
1692954534.2086003,82,0.015664903447031975
1692954548.216757,83,0.006100803148001432
1692954562.1479917,84,0.01662890426814556
1692954575.9222066,85,0.016602734103798866
1692954589.7756443,86,0.013930260203778744
1692954603.6008024,87,0.017377357929944992
1692954617.7243373,88,0.014723049476742744
1692954631.7550216,89,0.018855467438697815
1692954645.9228191,90,0.01613887958228588
1692954660.4393547,91,0.015305310487747192
1692954674.6500874,92,0.017763860523700714
1692954689.5212996,93,0.016128884628415108
1692954703.8213816,94,0.013647893443703651
1692954718.3322124,95,0.01191621646285057
1692954732.4365253,96,0.011818364262580872
1692954746.6672173,97,0.013930459506809711
1692954760.9599938,98,0.01564837247133255
1692954774.8816915,99,0.016427548602223396
