Wall time,Step,Value
1693061511.687628,0,0.10032369196414948
1693061572.9466143,1,0.09574808180332184
1693061630.6773973,2,0.09796595573425293
1693061685.4308605,3,0.09952445328235626
1693061744.0053496,4,0.10074328631162643
1693061803.9730885,5,0.09908487647771835
1693061861.2318766,6,0.09824568778276443
1693061914.3876278,7,0.09830562770366669
1693061969.8653786,8,0.09888506680727005
1693062028.451047,9,0.09924472868442535
1693062087.506625,10,0.09992407262325287
1693062138.9626458,11,0.10078325122594833
1693062191.7565029,12,0.09816575795412064
1693062249.500897,13,0.10046355426311493
1693062308.6074452,14,0.10018382221460342
1693062361.4702582,15,0.09944453090429306
1693062411.866758,16,0.09768622368574142
1693062469.633724,17,0.0989450141787529
1693062527.4527633,18,0.09820572286844254
1693062588.4373307,19,0.09770619869232178
1693062640.8086505,20,0.10016383975744247
1693062696.2741325,21,0.10032369196414948
1693062756.407941,22,0.09976422786712646
1693062815.8613183,23,0.09672714024782181
1693062869.2584355,24,0.10362052172422409
1693062927.9753046,25,0.12208279967308044
1693062985.543594,26,0.1488371193408966
1693063044.9794033,27,0.18072649836540222
1693063097.6923192,28,0.2087995558977127
1693063152.5631886,29,0.258052259683609
1693063210.8957233,30,0.30011188983917236
1693063270.8846068,31,0.33152174949645996
1693063329.9081585,32,0.36245205998420715
1693063386.349667,33,0.39975622296333313
1693063442.4920287,34,0.4358815550804138
1693063500.2157276,35,0.4762827754020691
1693063558.2915785,36,0.5070332288742065
1693063613.6218367,37,0.5271739363670349
1693063673.604767,38,0.5503716468811035
1693063731.5993643,39,0.5681146383285522
1693063788.1577692,40,0.5857177376747131
1693063843.4686103,41,0.5979859232902527
1693063901.3118362,42,0.6120724081993103
1693063958.6805482,43,0.6240409016609192
1693064017.303571,44,0.6341312527656555
1693064072.7930558,45,0.642463207244873
1693064130.5631633,46,0.6511948704719543
1693064186.139313,47,0.658427894115448
1693064244.6470864,48,0.6655610799789429
1693064296.6616933,49,0.6769701242446899
1693064352.4899607,50,0.6818054914474487
1693064410.2594314,51,0.6862412095069885
1693064469.02088,52,0.6952126026153564
1693064522.539398,53,0.7025055885314941
1693064575.613925,54,0.705642580986023
1693064636.2570353,55,0.7107776403427124
1693064695.7744837,56,0.7140744924545288
1693064753.1378744,57,0.7208479642868042
1693064810.232211,58,0.7241448163986206
1693064868.8481164,59,0.7309982180595398
1693064927.6090434,60,0.7317575216293335
1693064985.1708632,61,0.7396299839019775
1693065038.1852777,62,0.7404491901397705
1693065096.1816978,63,0.7437660098075867
1693065156.0400665,64,0.7489010691642761
1693065215.5491645,65,0.7508991360664368
1693065269.9096284,66,0.755234956741333
1693065325.8902225,67,0.7579523921012878
1693065384.13911,68,0.7618486285209656
1693065443.7066672,69,0.7634670734405518
1693065499.2364874,70,0.7682424783706665
1693065554.369403,71,0.7683423757553101
1693065612.8475628,72,0.7731577754020691
1693065674.1448598,73,0.7743765711784363
1693065728.5311544,74,0.7763147354125977
1693065782.3439245,75,0.7789322137832642
1693065838.0733752,76,0.7830482721328735
1693065896.6505678,77,0.7856258153915405
1693065955.7055562,78,0.7872841954231262
1693066012.0441396,79,0.7876638174057007
1693066069.1732655,80,0.7906410098075867
1693066123.9397023,81,0.7957161068916321
1693066182.371244,82,0.7964953780174255
1693066241.2410126,83,0.7967950701713562
1693066298.623171,84,0.8007912635803223
1693066355.3032963,85,0.8000519275665283
1693066413.7361827,86,0.8005114793777466
1693066466.897301,87,0.8044277429580688
1693066520.1823542,88,0.8081841468811035
1693066577.9751298,89,0.8084838390350342
1693066637.6069906,90,0.8085038065910339
1693066690.0505111,91,0.8142783045768738
1693066746.751167,92,0.8127397894859314
1693066806.1299055,93,0.8167558908462524
1693066865.3623657,94,0.817195475101471
1693066922.2661889,95,0.8223105669021606
1693066979.1101482,96,0.8207120895385742
1693067040.7712085,97,0.8208519816398621
1693067103.6651788,98,0.8249680399894714
1693067159.7707872,99,0.8257672786712646
1693067215.911086,100,0.8259670734405518
1693067278.0467393,101,0.8295036554336548
1693067342.8435223,102,0.8281449675559998
1693067404.6688755,103,0.8322010636329651
1693067477.4147289,104,0.8352581262588501
1693067536.919972,105,0.8346187472343445
1693067599.6441975,106,0.8355379104614258
1693067654.8274283,107,0.8357377052307129
1693067710.62055,108,0.8388946652412415
1693067769.931921,109,0.8385749459266663
1693067831.445602,110,0.8399935960769653
1693067885.9523735,111,0.840752899646759
1693067942.4110186,112,0.8412523865699768
1693068003.0494425,113,0.8449488282203674
1693068064.7654781,114,0.8456681370735168
1693068121.450599,115,0.8455482721328735
